e,n,d
3.8472031614860693,10.570098894108758,4944
3.873547841334933,10.64248027342447,4945
3.8999828168907977,10.715109738040761,4946
3.926508093649727,10.787987303057937,4947
3.9531236771252036,10.86111298362416,4948
3.9798295728510853,10.934486794943572,4949
4.006625786379582,11.008108752270738,4950
4.033512323283591,11.08197887091706,4951
4.060489189153272,11.156097166241368,4952
4.087556389599628,11.23046365365976,4953
4.114713930252169,11.305078348639176,4954
4.141961816760001,11.379941266700406,4955
4.1693000547907415,11.455052423415093,4956
4.196728650033159,11.530411834412988,4957
4.2242476081926625,11.60601951536957,4958
4.251856934996128,11.681875482019294,4959
4.279556636188624,11.757979750146598,4960
4.30734671753451,11.834332335588922,4961
4.3352271848185175,11.910933254239676,4962
4.363198043842954,11.987782522040563,4963
4.391259300430656,12.064880154989691,4964
4.4194109604240595,12.142226169139008,4965
4.447653029684107,12.219820580591316,4966
4.475985514090717,12.29766340550155,4967
4.504408419544493,12.375754660081482,4968
4.532921751964549,12.454094360593727,4969
4.561525517289127,12.53268252335347,4970
4.590219721476221,12.61151916473016,4971
4.619004370503427,12.690604301147092,4972
4.647879470366845,12.769937949078408,4973
4.676845027083571,12.849520125055944,4974
4.70590104668797,12.929350845658968,4975
4.735047535235245,13.009430127524004,4976
4.764284498799419,13.089757987339286,4977
4.793611943474266,13.170334441847322,4978
4.823029875372851,13.251159507843598,4979
4.85253830062752,13.332233202176598,4980
4.88213722539053,13.413555541749496,4981
4.911826655832489,13.495126543515894,4982
4.941606598144382,13.576946224485374,4983
4.971477058536479,13.659014601720502,4984
5.001438043238179,13.741331692336407,4985
5.03148955849848,13.823897513502063,4986
5.061631610586133,13.90671208244071,4987
5.091864205789019,13.989775416428152,4988
5.122187350414925,14.073087532794887,4989
5.1526010507901505,14.156648448922265,4990
5.183105313261523,14.240458182248046,4991
5.213700144194688,14.324516750261695,4992
5.244385549975358,14.408824170507797,4993
5.275161537008218,14.493380460583074,4994
5.306028111717863,14.578185638138947,4995
5.336985280548017,14.663239720879396,4996
5.368033049962314,14.748542726563096,4997
5.399171426443981,14.834094673002568,4998
5.430400416495226,14.919895578062464,4999
5.461720026638318,15.005945459662563,5000
5.493130263414809,15.09224433577563,5001
5.524631133386008,15.178792224428701,5002
5.55622264313251,15.2655891437018,5003
5.587904799255281,15.35263511173093,5004
5.6196776083733315,15.439930146701661,5005
5.65154107712698,15.527474266858112,5006
5.683495212174899,15.615267490494821,5007
5.715540020196132,15.703309835962308,5008
5.747675507888545,15.791601321662798,5009
5.779901681970689,15.880141966055348,5010
5.812218549179936,15.968931787650725,5011
5.844626116273408,16.057970805013962,5012
5.877124390027825,16.147259036763938,5013
5.909713377239973,16.23679650157466,5014
5.942393084725765,16.32658321817268,5015
5.975163519321179,16.416619205339696,5016
6.008024687881481,16.506904481910375,5017
6.04097659728231,16.59743906677538,5018
6.074019254417814,16.688222978876215,5019
6.107152666203136,16.77925623721207,5020
6.140376839572397,16.87053886083428,5021
6.1736917814791585,16.962070868847583,5022
6.207097498897199,17.05385228041228,5023
6.240593998820209,17.145883114743356,5024
6.2741812882606975,17.238163391107516,5025
6.307859374252167,17.330693128829147,5026
6.341628263846633,17.42347234728349,5027
6.375487964116639,17.516501065902183,5028
6.409438482154324,17.60977930417072,5029
6.443479825071118,17.703307081627575,5030
6.477611999999287,17.797084417868483,5031
6.511835014089455,17.891111332539612,5032
6.546148874513394,17.985387845345237,5033
6.5805535884613855,18.079913976040483,5034
6.615049163145176,18.17468974443945,5035
6.649635605794399,18.269715170405384,5036
6.684312923659991,18.364990273860066,5037
6.71908112401187,18.460515074777415,5038
6.753940214140325,18.556289593187326,5039
6.788890201355243,18.65231384917354,5040
6.823931092985641,18.748587862872363,5041
6.859062896382467,18.845111654480338,5042
6.894285618913932,18.94188524424146,5043
6.929599267970023,19.038908652459533,5044
6.965003850959545,19.13618189949008,5045
7.000499375311991,19.23370500574545,5046
7.036085848475982,19.33147799169055,5047
7.071763277920671,19.429500877846706,5048
7.107531671134653,19.52777368478865,5049
7.143391035626583,19.626296433146237,5050
7.179341378925497,19.725069143605307,5051
7.215382708579712,19.82409183690468,5052
7.251515032157767,19.923364533838743,5053
7.287738357248261,20.022887255256993,5054
7.324052691459241,20.122660022062348,5055
7.360458042419435,20.222682855214558,5056
7.396954417777168,20.32295577572722,5057
7.433541825200675,20.423478804668623,5058
7.470220272378255,20.524251963162186,5059
7.506989767018737,20.62527527238773,5060
7.543850316850079,20.726548753577635,5061
7.580801929620615,20.828072428020267,5062
7.617844613098899,20.929846317059543,5063
7.654978375073236,21.03187044209364,5064
7.692203223352307,21.13414482457673,5065
7.729519165763923,21.236669486015533,5066
7.766926210157982,21.339444447977456,5067
7.80442436440211,21.442469732078614,5068
7.842013636385244,21.545745359993674,5069
7.8796940340160715,21.649271353451564,5070
7.9174655652236545,21.7530477342372,5071
7.955328237956967,21.857074524190185,5072
7.9932820601853525,21.961351745206116,5073
8.031327039897755,22.065879419234413,5074
8.069463185103492,22.170657568280497,5075
8.107690503831638,22.27568621440404,5076
8.146009004133187,22.380965379724977,5077
8.184418694076253,22.486495086410244,5078
8.222919581751965,22.59227535669003,5079
8.261511675269801,22.698306212844933,5080
8.30019498276024,22.804587677213252,5081
8.338969512373826,22.911119772188407,5082
8.377835272281006,23.01790252021851,5083
8.416792270672762,23.124935943808087,5084
8.455840515759983,23.232220065516355,5085
8.494980015774395,23.3397549079598,5086
8.534210778967486,23.44754049380917,5087
8.57353281361049,23.555576845789492,5088
8.612946127995636,23.66386398668347,5089
8.652450730435689,23.772401939330223,5090
8.692046629262387,23.881190726621004,5091
8.731733832829086,23.990230371506453,5092
8.77151234950905,24.099520896991923,5093
8.81138218769483,24.209062326135747,5094
8.851343355800752,24.318854682056077,5095
8.891395862260895,24.42889798792535,5096
8.931539715529398,24.53919226697111,5097
8.971774924080627,24.64973754247647,5098
9.01210149641009,24.760533837782642,5099
9.052519441032747,24.871581176284273,5100
9.093028766484235,24.982879581432826,5101
9.133629481320883,25.094429076736606,5102
9.174321594118926,25.206229685758615,5103
9.21510511347513,25.318281432118262,5104
9.255980048006943,25.430584339491787,5105
9.29694640635173,25.54313843161013,5106
9.338004197167688,25.655943732261495,5107
9.379153429133083,25.7690002652892,5108
9.420394110946866,25.88230805459341,5109
9.461726251328205,25.99586712412983,5110
9.503149859017112,26.10967749791144,5111
9.544664942773817,26.223739200006758,5112
9.586271511378616,26.338052254539434,5113
9.627969573632955,26.452616685691236,5114
9.669759138358343,26.56743251769905,5115
9.711640214396978,26.6824997748566,5116
9.753612810611896,26.797818481514867,5117
9.795676935885265,26.913388662077402,5118
9.837832599121652,27.029210341009282,5119
9.880079809245373,27.145283542829855,5120
9.922418575200187,27.261608292111887,5121
9.964848905952406,27.37818461349011,5122
10.007370810487318,27.495012531651373,5123
10.04998429781198,27.61209207134237,5124
10.092689376952743,27.729423257362775,5125
10.135486056957728,27.84700611457208,5126
10.178374346894806,27.964840667884058,5127
10.221354255853164,28.08292694227102,5128
10.2644257929422,28.201264962760828,5129
10.307588967291382,28.31985475443647,5130
10.350843788052416,28.438696342442043,5131
10.394190264396137,28.557789751974205,5132
10.43762840551516,28.677135008289433,5133
10.481158220620912,28.796732136695915,5134
10.524779718948157,28.91658116256594,5135
10.568492909750164,29.036682111322644,5136
10.612297802302756,29.157035008451125,5137
10.656194405900106,29.277639879486905,5138
10.700182729859096,29.398496750027896,5139
10.744262783516984,29.519605645727992,5140
10.78843457623109,29.640966592296206,5141
10.832698117379888,29.762579615499675,5142
10.877053416362383,29.88444474116193,5143
10.92150048259904,30.006561995165484,5144
10.966039325530236,30.128931403447545,5145
11.010669954618589,30.251552992006424,5146
11.055392379344909,30.37442678689043,5147
11.100206609212721,30.497552814210266,5148
11.14511265374701,30.6209311001356,5149
11.190110522491734,30.74456167088824,5150
11.23520022501294,30.868444552750656,5151
11.280381770896897,30.992579772060896,5152
11.325655169751483,31.11696735521639,5153
11.371020431204496,31.24160732866926,5154
11.416477564905188,31.36649971893062,5155
11.462026580523816,31.49164455256925,5156
11.507667487751625,31.61704185621163,5157
11.553400296299621,31.742691656538508,5158
11.599225015901203,31.868593980292168,5159
11.6451416563103,31.994748854271297,5160
11.691150227300904,32.121156305329706,5161
11.737250738669719,32.24781636038361,5162
11.78344320023273,32.37472904640218,5163
11.829727621827544,32.501894390414016,5164
11.87610401331261,32.62931241950497,5165
11.922572384568301,32.75698316082114,5166
11.969132745494754,32.8849066415629,5167
12.015785106013404,33.01308288898917,5168
12.062529476067153,33.14151193041782,5169
12.109365865619434,33.27019379322316,5170
12.156294284656386,33.399128504841855,5171
12.203314743181881,33.52831609275932,5172
12.250427251223899,33.65775658452718,5173
12.297631818830634,33.78745000775261,5174
12.34492845607097,33.91739639009964,5175
12.392317173035103,34.047595759290814,5176
12.439797979834529,34.178048143107254,5177
12.487370886601278,34.30875356938646,5178
12.535035903489776,34.43971206602748,5179
12.58279304067436,34.57092366098406,5180
12.630642308350982,34.70238838226933,5181
12.678583716736595,34.834106257954126,5182
12.726617276070233,34.96607731616996,5183
12.774742996610842,35.09830158510302,5184
12.822960888639608,35.23077909300064,5185
12.87127096245778,35.36350986816525,5186
12.919673228389472,35.4964939389621,5187
12.968167696778703,35.629731333811144,5188
13.016754377990804,35.763222081190875,5189
13.065433282413034,35.89696620964004,5190
13.114204420453959,36.03096374775593,5191
13.163067802543301,36.16521472419396,5192
13.212023439130997,36.299719167665074,5193
13.26107134069016,36.43447710694391,5194
13.310211517713658,36.569488570859356,5195
13.35944398071691,36.70475358830229,5196
13.408768740235393,36.840272188218684,5197
13.45818580682668,36.976044399615205,5198
13.507695191070422,37.1120702515592,5199
13.557296903566492,37.24834977317357,5200
13.606990954936693,37.38488299364146,5201
13.656777355823825,37.521669942203715,5202
13.706656116892306,37.65871064816056,5203
13.75662724882895,37.796005140873774,5204
13.80669076234064,37.93355344976025,5205
13.856846668155715,38.071355604295846,5206
13.907094977025384,38.209411634019254,5207
13.957435699720758,38.34772156852385,5208
14.007868847035663,38.486285437465405,5209
14.058394429784604,38.62510327055652,5210
14.109012458803397,38.76417509756834,5211
14.159722944950879,38.90350094833526,5212
14.21052589910579,39.04308085274635,5213
14.26142133216896,39.182914840751394,5214
14.312409255063148,39.323002942360404,5215
14.36348967873211,39.46334518764108,5216
14.414662614141841,39.60394160672226,5217
14.465928072279338,39.74479222979042,5218
14.517286064153522,39.88589708709234,5219
14.568736600794626,40.027256208933295,5220
14.620279693255435,40.168869625680564,5221
14.671915352608796,40.31073736775653,5222
14.723643589950886,40.45285946564767,5223
14.775464416397948,40.595235949895596,5224
14.827377843089398,40.737866851105586,5225
14.879383881185646,40.88075219994061,5226
14.931482541868885,41.02389202712346,5227
14.983673836342449,41.167286363435046,5228
15.03595777583208,41.310935239717814,5229
15.088334371586217,41.45483868687659,5230
15.14080363487244,41.59899673586878,5231
15.193365576982584,41.74340941771843,5232
15.24602020922902,41.888076763506,5233
15.29876754294651,42.0329988043735,5234
15.351607589490975,42.178175571521024,5235
15.404540360240262,42.32360709620895,5236
15.457565866595079,42.46929340976046,5237
15.51068411997667,42.61523454355514,5238
15.563895131828673,42.76143052903411,5239
15.617198913616967,42.9078813976996,5240
15.670595476828428,43.05458718111153,5241
15.724084832972796,43.20154791089264,5242
15.777666993580963,43.34876361872377,5243
15.831341970205909,43.49623433634647,5244
15.88510977442316,43.6439600955642,5245
15.9389704178294,43.7919409282386,5246
15.992923912043864,43.940176866293235,5247
16.046970268707252,44.088667941710625,5248
16.101109499482344,44.23741418653401,5249
16.155341616054013,44.38641563286728,5250
16.20966663012983,44.53567231287674,5251
16.264084553437915,44.685184258785064,5252
16.318595397730007,44.83495150287992,5253
16.373199174778698,44.9849740775062,5254
16.42789589637944,45.13525201507165,5255
16.482685574349,45.28578534804252,5256
16.53756822052715,45.43657410894835,5257
16.59254384677467,45.587618330376316,5258
16.647612464975985,45.73891804497859,5259
16.702774087036037,45.89047328546372,5260
16.758028724882482,46.04228408460268,5261
16.813376390465532,46.194350475228354,5262
16.868817095757787,46.34667249023521,5263
16.924350852752703,46.499250162574945,5264
16.979977673467044,46.65208352526337,5265
17.03569756993984,46.80517261137741,5266
17.09151055423156,46.95851745405293,5267
17.147416638426183,47.112118086490355,5268
17.203415834628355,47.265974541946925,5269
17.259508154965747,47.42008685374312,5270
17.315693611588586,47.57445505526141,5271
17.371972216669178,47.729079179944904,5272
17.42834398240239,47.8839592612987,5273
17.48480892100454,48.039095332886866,5274
17.541367044714974,48.1944874283367,5275
17.59801836579575,48.3501355813379,5276
17.65476289653022,48.50603982563871,5277
17.7116006492243,48.662200195049316,5278
17.76853163620832,48.818616723447015,5279
17.825555869831586,48.97528944476124,5280
17.882673362469067,49.1322183929919,5281
17.939884126515175,49.289403602192365,5282
17.997188174389823,49.446845106486045,5283
18.054585518532996,49.6045429400515,5284
18.11207617140831,49.762497137132236,5285
18.169660145501176,49.92070773203158,5286
18.227337453320306,50.07917475911696,5287
18.28510810739652,50.237898252816485,5288
18.342972120283182,50.39687824762023,5289
18.400929504556053,50.556114778079795,5290
18.458980272813605,50.71560787880917,5291
18.517124437676696,50.87535758448389,5292
18.575362011789686,51.03536392984402,5293
18.633693007817765,51.19562694968685,5294
18.692117438450076,51.35614667887552,5295
18.750635316398633,51.51692315233596,5296
18.809246654397054,51.67795640505352,5297
18.867951465201838,51.83924647207635,5298
18.926749761593268,52.00079338851797,5299
18.985641556372475,52.16259718954919,5300
19.044626862365316,52.324657910408746,5301
19.10370569241818,52.486975586391786,5302
19.16287805940203,52.64955025286097,5303
19.2221439762096,52.81238194523878,5304
19.281503455756965,52.97547069901182,5305
19.340956510982426,53.13881654972777,5306
19.400503154847314,53.302419532997575,5307
19.46014340033582,53.466279684494985,5308
19.51987726045484,53.630397039956144,5309
19.579704748234448,53.794771635180865,5310
19.63962587672665,53.959403506029226,5311
19.69964065900724,54.12429268842666,5312
19.75974910817442,54.28943921836015,5313
19.819951237350022,54.45484313188164,5314
19.880247059677664,54.62050446510288,5315
19.940636588324594,54.78642325420059,5316
20.001119836480616,54.95259953541345,5317
20.061696817359334,55.119033345045494,5318
20.122367544195505,55.28572471945892,5319
20.183132030249073,55.4526736950851,5320
20.243990288801925,55.6198803084157,5321
20.304942333158646,55.787344596004765,5322
20.365988176646997,55.95506659446998,5323
20.42712783261823,56.12304634049361,5324
20.488361314446454,56.291283870820685,5325
20.549688635528643,56.45977922225909,5326
20.61110980928495,56.62853243168035,5327
20.672624849159163,56.79754353602096,5328
20.734233768617,56.966812572277675,5329
20.795936581148293,57.13633957751347,5330
20.857733300266197,57.306124588855425,5331
20.919623939505957,57.476167643491294,5332
20.981608512426615,57.64646877867422,5333
21.043687032611157,57.81702803172315,5334
21.10585951366451,57.98784544001728,5335
21.168125969215232,58.15892104100077,5336
21.23048641291538,58.33025487218229,5337
21.29294085844033,58.50184697113461,5338
21.355489319488473,58.67369737549377,5339
21.418131809781386,58.84580612295944,5340
21.480868343064127,59.01817325129585,5341
21.54369893310508,59.190798798331315,5342
21.606623593696433,59.36368280195952,5343
21.669642338652608,59.536825300135284,5344
21.732755181812138,59.71022633087963,5345
21.795962137036884,59.8838859322777,5346
21.85926321821235,60.05780414247959,5347
21.922658439246906,60.231980999698195,5348
21.986147814072556,60.406416542211375,5349
22.049731356644948,60.58111080836195,5350
22.113409080943065,60.75606383655682,5351
22.1771810009689,60.93127566526615,5352
22.24104713074918,61.10674633302803,5353
22.305007484332723,61.28247587844124,5354
22.36906207579276,61.458464340171645,5355
22.433210919226003,61.63471175694965,5356
22.49745402875188,61.81121816756802,5357
22.561791418514385,61.98798361088707,5358
22.626223102681323,62.16500812583247,5359
22.69074909544303,62.34229175139187,5360
22.755369411013817,62.519834526618716,5361
22.820084063632088,62.69763649063269,5362
22.884893067559418,62.875697682617144,5363
22.949796437081506,63.05401814182168,5364
23.01479418650752,63.23259790756041,5365
23.079886330170122,63.411437019211974,5366
23.145072882425772,63.59053551622039,5367
23.210353857655186,63.769893438096354,5368
23.275729270262726,63.94951082441549,5369
23.341199134675147,64.12938771481498,5370
23.406763465344564,64.30952414900165,5371
23.472422276747192,64.48992016674856,5372
23.53817558338133,64.67057580788945,5373
23.604023399770483,64.85149111232728,5374
23.669965740461475,65.03266612002913,5375
23.736002620025246,65.21410087102828,5376
23.802134053056836,65.3957954054243,5377
23.868360054174627,65.57774976338078,5378
23.934680638020467,65.7599639851259,5379
24.001095819261888,65.94243811095835,5380
24.06760561258958,66.12517218124043,5381
24.13421003271664,66.30816623639603,5382
24.200909094382762,66.49142031692212,5383
24.267702812349558,66.67493446337585,5384
24.334591201404315,66.85870871638497,5385
24.401574276356865,67.04274311663912,5386
24.46865205204193,67.22703770489635,5387
24.535824543318338,67.41159252198094,5388
24.603091765068402,67.59640760878167,5389
24.670453732199945,67.78148300625745,5390
24.737910459643025,67.96681875542825,5391
24.805461962353366,68.15241489738456,5392
24.873108255309717,68.33827147328014,5393
24.940849353516167,68.52438852433839,5394
25.008685272000147,68.71076609184678,5395
25.076616025813497,68.8974042171599,5396
25.14464163003248,69.08430294169942,5397
25.212762099757313,69.27146230695283,5398
25.280977450112786,69.45888235447511,5399
25.3492876962481,69.64656312588836,5400
25.417692853335954,69.8345046628792,5401
25.48619293657486,70.02270700720514,5402
25.554787961185877,70.21117020068573,5403
25.62347794241558,70.39989428521055,5404
25.6922628955348,70.58887930273583,5405
25.761142835838324,70.77812529528366,5406
25.830117778645672,70.96763230494403,5407
25.89918773930062,71.15740037387361,5408
25.96835273317214,71.3474295442983,5409
26.03761277565254,71.53771985850807,5410
26.106967882159328,71.72827135886216,5411
26.17641806813395,71.91908408778559,5412
26.245963349043056,72.1101580877726,5413
26.31560374037741,72.3014934013837,5414
26.385339257652802,72.49309007124816,5415
26.455169916408675,72.68494814006021,5416
26.525095732209667,72.87706765058334,5417
26.595116720645766,73.06944864565065,5418
26.66523289733013,73.26209116815893,5419
26.735444277900807,73.45499526107336,5420
26.805750878021822,73.64816096743044,5421
26.876152713380364,73.84158833033038,5422
26.946649799689766,74.03527739294518,5423
27.017242152686208,74.2292281985096,5424
27.087929788132637,74.42344079033198,5425
27.158712721815316,74.6179152117847,5426
27.22959096954603,74.81265150631025,5427
27.300564547161127,75.00764971741863,5428
27.37163347052122,75.20290988868649,5429
27.442797755513215,75.39843206376271,5430
27.51405741804702,75.59421628635943,5431
27.58541247405916,75.79026260026183,5432
27.65686293950963,75.98657104931961,5433
27.728408830384094,76.18314167745304,5434
27.80005016269294,76.37997452865025,5435
27.871786952471766,76.57706964696867,5436
27.94361921578089,76.77442707653361,5437
28.015546968705504,76.97204686153883,5438
28.087570227355865,77.16992904624679,5439
28.159689007867723,77.36807367499013,5440
28.231903326401092,77.5664807921681,5441
28.304213199141493,77.76515044225,5442
28.376618642299647,77.96408266977443,5443
28.449119672111156,78.16327751934831,5444
28.521716304836357,78.36273503564654,5445
28.59440855676187,78.5624552634162,5446
28.667196444198105,78.76243824746976,5447
28.74007998348177,78.96268403269193,5448
28.81305919097429,79.16319266403534,5449
28.886134083061826,79.36396418652056,5450
28.9593046761562,79.56499864523873,5451
29.032570986695365,79.76629608535268,5452
29.10593303114123,79.96785655209113,5453
29.179390825981358,80.16968009075327,5454
29.25294438772898,80.37176674670881,5455
29.32659373292221,80.57411656539583,5456
29.400338878125297,80.77672959232419,5457
29.47417983992659,80.97960587306999,5458
29.548116634940886,81.18274545328198,5459
29.622149279808326,81.38614837867857,5460
29.696277791193634,81.58981469504567,5461
29.77050218578812,81.7937444482423,5462
29.84482248030752,81.9979376841945,5463
29.91923869149417,82.20239444890143,5464
29.99375083611481,82.40711478842935,5465
30.068358930961857,82.612098748915,5466
30.14306299285463,82.81734637656906,5467
30.217863038636242,83.02285771766759,5468
30.29275908517656,83.22863281856014,5469
30.367751149370495,83.43467172566508,5470
30.44283924813877,83.64097448547169,5471
30.518023398427776,83.84754114453976,5472
30.59330361720941,84.0543717494992,5473
30.668679921481697,84.26146634705167,5474
30.744152328267862,84.46882498396805,5475
30.819720854617252,84.67644770709104,5476
30.89538551760473,84.88433456333341,5477
30.971146334330975,85.09248559967887,5478
31.047003321922638,85.30090086318248,5479
31.122956497531874,85.50958040096938,5480
31.19900587833682,85.71852426023611,5481
31.275151481541894,85.92773248825137,5482
31.3513933243764,86.13720513235226,5483
31.42773142409639,86.34694223994939,5484
31.504165797983894,86.55694385852473,5485
31.580696463346143,86.76721003562945,5486
31.657323437516794,86.9777408188874,5487
31.734046737855493,87.18853625599377,5488
31.81086638174801,87.39959639471554,5489
31.88778238660562,87.6109212828898,5490
31.964794769866657,87.82251096842795,5491
32.041903548993886,88.0343654993085,5492
32.119108741477596,88.24648492358561,5493
32.196410364834044,88.4588692893848,5494
32.27380843660516,88.67151864490205,5495
32.35130297435884,88.88443303840478,5496
32.42889399568956,89.09761251823343,5497
32.50658151821782,89.31105713279982,5498
32.58436555959083,89.52476693058927,5499
32.66224613748099,89.7387419601563,5500
32.740223269587794,89.95298227012982,5501
32.81829697363717,90.16748790921139,5502
32.89646726738052,90.38225892617261,5503
32.97473416859619,90.59729536985904,5504
33.053097695088816,90.81259728918845,5505
33.13155786468912,91.02816473315038,5506
33.210114695254624,91.24399775080789,5507
33.28876820466848,91.46009639129457,5508
33.36751841084107,91.67646070381873,5509
33.44636533170891,91.89309073766053,5510
33.525308985235256,92.1099865421736,5511
33.60434938940966,92.3271481667838,5512
33.6834865622478,92.54457566098877,5513
33.76272052179242,92.7622690743605,5514
33.84205128611238,92.98022845654278,5515
33.92147887330393,93.19845385725462,5516
34.001003301489135,93.41694532628593,5517
34.08062458881711,93.63570291350102,5518
34.1603427534628,93.8547266688351,5519
34.24015781362931,94.07401664230073,5520
34.32006978754538,94.29357288398101,5521
34.40007869346638,94.51339544403207,5522
34.48018454967502,94.73348437268527,5523
34.56038737448049,94.9538397202446,5524
34.64068718621854,95.17446153708717,5525
34.72108400325184,95.39534987366393,5526
34.80157784397013,95.61650478050028,5527
34.88216872679005,95.83792630819548,5528
34.962856670154984,96.05961450742231,5529
35.04364169253446,96.28156942892535,5530
35.12452381242631,96.50379112352694,5531
35.20550304835434,96.72627964212079,5532
35.28657941886956,96.94903503567537,5533
35.36775294255006,97.17205735523355,5534
35.44902363800052,97.39534665191123,5535
35.53039152385347,97.61890297690083,5536
35.611856618768,97.8427263814678,5537
35.6934189414297,98.06681691695029,5538
35.775078510552724,98.29117463476503,5539
35.85683534487661,98.51579958639844,5540
35.9386894631698,98.7406918234164,5541
36.020640884226275,98.96585139745487,5542
36.1026896268683,99.1912783602276,5543
36.184835709944736,99.41697276352139,5544
36.26707915233244,99.64293465919998,5545
36.34941997293443,99.86916409919888,5546
36.43185819068182,100.09566113553096,5547
36.51439382453345,100.32242582028516,5548
36.59702689347413,100.54945820562175,5549
36.67975741651696,100.77675834377881,5550
36.76258541270227,101.00432628706918,5551
36.84551090109776,101.23216208788091,5552
36.92853390079851,101.46026579867728,5553
37.01165443092728,101.6886374719976,5554
37.09487251063419,101.91727716045641,5555
37.17818815909583,102.14618491674089,5556
37.26160139551863,102.37536079362027,5557
37.345112239134544,102.60480484393385,5558
37.42872070920318,102.83451712059701,5559
37.51242682501343,103.06449767660546,5560
37.59623060587997,103.29474656502583,5561
37.68013207114594,103.52526383900297,5562
37.76413124018204,103.75604955175736,5563
37.84822813238677,103.98710375658597,5564
37.93242276718589,104.21842650686054,5565
38.01671516403358,104.45001785603104,5566
38.101105342411266,104.6818778576222,5567
38.18559332182806,104.9140065652348,5568
38.27017912182151,105.14640403254785,5569
38.35486276195673,105.37907031331598,5570
38.43964426182633,105.61200546136946,5571
38.52452364105094,105.84520953061548,5572
38.60950091927933,106.07868257503856,5573
38.69457611618811,106.31242464869973,5574
38.7797492514822,106.54643580573779,5575
38.86502034489358,106.78071610036588,5576
38.9503894161827,107.01526558687536,5577
39.035856485138616,107.2500843196362,5578
39.121421571577926,107.48517235309403,5579
39.2070846953449,107.72052974177049,5580
39.29284587631245,107.95615654026592,5581
39.3787051343816,108.19205280325797,5582
39.464662489481704,108.42821858550204,5583
39.55071796156951,108.66465394182876,5584
39.6368715706305,108.90135892714784,5585
39.723123336678796,109.13833359644757,5586
39.809473279756055,109.3755780047919,5587
39.89592141993253,109.61309220732343,5588
39.9824677773068,109.8508762592625,5589
40.069112372005435,110.08893021590637,5590
40.15585522418393,110.3272541326318,5591
40.24269635402625,110.5658480648937,5592
40.329635781743576,110.80471206822186,5593
40.416673527576776,111.0438461982276,5594
40.50380961179491,111.28325051059961,5595
40.59104405469499,111.5229250611035,5596
40.678376876603,111.76286990558441,5597
40.765808097873496,112.003085099966,5598
40.85333773888907,112.24357070024895,5599
40.940965820061685,112.48432676251466,5600
41.02869236183084,112.72535334292016,5601
41.116517384666224,112.96665049770539,5602
41.204440909065035,113.20821828318594,5603
41.292462955553084,113.45005675575601,5604
41.38058354468529,113.69216597188971,5605
41.46880269704531,113.93454598814021,5606
41.55712043324563,114.17719686113975,5607
41.645536773927304,114.42011864759915,5608
41.734051739760176,114.66331140430835,5609
41.82266535144333,114.90677518813756,5610
41.91137762970432,115.15051005603523,5611
42.00018859529946,115.39451606502888,5612
42.089098269014634,115.63879327222719,5613
42.17810667166447,115.88334173481788,5614
42.267213824092096,116.12816151006692,5615
42.356419747169696,116.37325265532014,5616
42.445724461798854,116.61861522800419,5617
42.535127988910254,116.86424928562556,5618
42.624630349463644,117.1101548857707,5619
42.714231564447246,117.35633208610425,5620
42.80393165487931,117.60278094437331,5621
42.89373064180683,117.84950151840404,5622
42.983628546305766,118.09649386610211,5623
43.07362538948159,118.34375804545434,5624
43.163721192469055,118.59129411452788,5625
43.25391597643166,118.83910213146899,5626
43.344209762563224,119.08718215450723,5627
43.434602572085915,119.3355342419499,5628
43.52509442625172,119.5841584521864,5629
43.615685346341884,119.83305484368643,5630
43.70637535366737,120.08222347500131,5631
43.79716446956789,120.33166440476145,5632
43.88805271541288,120.58137769167884,5633
43.97904011260148,120.8313633945471,5634
44.07012668256301,121.08162157224274,5635
44.1613124467546,121.3321522837188,5636
44.25259742666422,121.58295558801288,5637
44.34398164380888,121.83403154424254,5638
44.43546511973627,122.08538021160946,5639
44.52704787602252,122.33700164939357,5640
44.61872993427379,122.58889591695727,5641
44.71051131612577,122.84106307374414,5642
44.80239204324433,123.09350317928063,5643
44.894372137325234,123.3462162931753,5644
44.98645162009314,123.59920247511616,5645
45.078630513303196,123.85246178487493,5646
45.17090883874073,124.10599428230633,5647
45.26328661822047,124.35980002734576,5648
45.355763873586525,124.6138790800094,5649
45.44834062671413,124.86823150039892,5650
45.54101689950726,125.12285734869504,5651
45.63379271390074,125.37775668516308,5652
45.72666809185921,125.6329295701504,5653
45.81964305537703,125.88837606408597,5654
45.91271762647889,126.14409622748214,5655
46.005891827220125,126.40009012093537,5656
46.09916567968531,126.65635780512252,5657
46.19253920598934,126.91289934080375,5658
46.286012428277296,127.16971478882209,5659
46.37958536872504,127.42680421010526,5660
46.4732580495383,127.68416766566294,5661
46.56703049295284,127.94180521658733,5662
46.66090272123503,128.1997169240548,5663
46.75487475668161,128.45790284932508,5664
46.8489466216196,128.71636305374116,5665
46.94311833840641,128.9750975987294,5666
47.037389929429246,129.23410654579826,5667
47.13176141710694,129.4933899565428,5668
47.226232823888154,129.7529478926403,5669
47.3208041722519,130.0127804158512,5670
47.415475484708125,130.27288758802115,5671
47.51024678379696,130.53326947107854,5672
47.60511809208932,130.79392612703649,5673
47.7000894321874,131.05485761799392,5674
47.795160826722466,131.31606400612975,5675
47.89033229835782,131.57754535371083,5676
47.98560386978727,131.83930172308786,5677
48.0809755637343,132.10133317669306,5678
48.17644740295477,132.36363977704767,5679
